,image_path
10588,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012966_000.png
10589,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012968_000.png
10590,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012970_000.png
10591,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012974_000.png
10592,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012978_000.png
10593,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012979_000.png
10594,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012981_000.png
10595,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012984_000.png
10596,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012984_001.png
10597,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012985_000.png
10598,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012985_001.png
10599,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012988_000.png
10600,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012989_000.png
10601,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012989_001.png
10602,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012989_002.png
10603,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012989_003.png
10604,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012989_004.png
10605,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012991_000.png
10606,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012995_000.png
10607,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012997_000.png
10608,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012997_001.png
10609,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012999_000.png
10610,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012999_001.png
10611,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00012999_002.png
10612,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013004_000.png
10613,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013007_000.png
10614,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013007_001.png
10615,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013009_000.png
10616,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013013_000.png
10617,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013014_000.png
10618,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013019_000.png
10619,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013019_001.png
10620,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013019_002.png
10621,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013019_003.png
10622,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013019_004.png
10623,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013019_005.png
10624,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013020_000.png
10625,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013023_000.png
10626,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013024_000.png
10627,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013028_000.png
10628,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013029_000.png
10629,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013032_000.png
10630,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013038_000.png
10631,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013040_000.png
10632,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013040_001.png
10633,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013042_000.png
10634,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013042_001.png
10635,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013042_002.png
10636,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013042_003.png
10637,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013043_000.png
10638,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013048_000.png
10639,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013049_000.png
10640,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013049_001.png
10641,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013049_002.png
10642,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013049_003.png
10643,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013049_004.png
10644,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013049_005.png
10645,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013049_006.png
10646,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013049_007.png
10647,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013049_008.png
10648,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013049_009.png
10649,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013049_010.png
10650,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013049_011.png
10651,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013049_012.png
10652,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013050_000.png
10653,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013054_000.png
10654,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013055_000.png
10655,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013055_001.png
10656,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013055_002.png
10657,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013055_003.png
10658,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013055_004.png
10659,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013055_005.png
10660,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013055_006.png
10661,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013055_007.png
10662,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013055_008.png
10663,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013055_009.png
10664,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013055_010.png
10665,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013055_011.png
10666,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013055_012.png
10667,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013057_000.png
10668,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013061_000.png
10669,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013063_000.png
10670,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013063_001.png
10671,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013063_002.png
10672,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013064_000.png
10673,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013064_001.png
10674,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013064_002.png
10675,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013064_003.png
10676,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013065_000.png
10677,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013067_000.png
10678,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013072_000.png
10679,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013072_001.png
10680,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013072_002.png
10681,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013072_003.png
10682,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013072_004.png
10683,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013075_000.png
10684,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013075_001.png
10685,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_000.png
10686,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_001.png
10687,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_002.png
10688,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_003.png
10689,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_004.png
10690,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_005.png
10691,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_006.png
10692,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_007.png
10693,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_008.png
10694,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_009.png
10695,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_010.png
10696,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_011.png
10697,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_012.png
10698,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_013.png
10699,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_014.png
10700,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013078_015.png
10701,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013080_000.png
10702,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013083_000.png
10703,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013086_000.png
10704,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013088_000.png
10705,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013088_001.png
10706,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013092_000.png
10707,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013095_000.png
10708,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013095_001.png
10709,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013096_000.png
10710,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013098_000.png
10711,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013098_001.png
10712,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013099_000.png
10713,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013102_000.png
10714,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013103_000.png
10715,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013107_000.png
10716,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013107_001.png
10717,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013108_000.png
10718,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013108_001.png
10719,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013108_002.png
10720,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013110_000.png
10721,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013113_000.png
10722,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013117_000.png
10723,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013122_000.png
10724,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013122_001.png
10725,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013122_002.png
10726,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013122_003.png
10727,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013122_004.png
10728,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013122_005.png
10729,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013124_000.png
10730,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013124_001.png
10731,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013126_000.png
10732,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013129_000.png
10733,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013135_000.png
10734,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013136_000.png
10735,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013136_001.png
10736,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013136_002.png
10737,C:\Users\reala\.cache\kagglehub\datasets\nih-chest-xrays\data\versions\3\images_006\images\00013138_000.png
